winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Caleb Fish,Michael Ramirez,Michigan State,Presbyterian College,Sr.,RS Jr.,165,Technical Fall,,,,vs. Michigan State,Franklin & Marshall Duals,tournament,7617737132,202312031430,202312031430,1701613800000,49225341132,1.0,17-1,248
Marty Larkin,Reed Douglass,Michigan State,Presbyterian College,Sr.,RS Fr.,174,Technical Fall,,,,vs. Michigan State,Franklin & Marshall Duals,tournament,7617737132,202312031430,202312031430,1701613800000,49225342132,1.0,15-0,420
Ryan Boucher,Caleb Roe,Michigan State,Presbyterian College,Jr.,RS Fr.,184,Technical Fall,,,,vs. Michigan State,Franklin & Marshall Duals,tournament,7617737132,202312031430,202312031430,1701613800000,49225343132,1.0,21-6,323
Kael Wisler,George Hopkins,Michigan State,Presbyterian College,So.,RS Fr.,197,Fall,,,,vs. Michigan State,Franklin & Marshall Duals,tournament,7617737132,202312031430,202312031430,1701613800000,49225344132,1.0,,163
Josh Terrill,Nathan Carnes,Michigan State,Presbyterian College,So.,Fr.,285,Injury Default,,,,vs. Michigan State,Franklin & Marshall Duals,tournament,7617737132,202312031430,202312031430,1701613800000,49225345132,1.0,3-0,180
James Campbell,Morvens Saint-Jean,Michigan State,Presbyterian College,So.,So.,285,Fall,,,,vs. Michigan State,Franklin & Marshall Duals,tournament,7617737132,202312031430,202312031430,1701613800000,49280232132,1.0,,217
Briar Priest,Ryan Luna,Pittsburgh,Presbyterian College,So.,RS Fr.,141,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085115132,1.0,16-1,351
Cole Matthews,Ryan Luna,Pittsburgh,Presbyterian College,n/a,RS Fr.,141,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085103132,1.0,17-2,359
Ryan Luna,Nate Lucier,Presbyterian College,Binghamton,RS Fr.,Jr.,141,Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085575132,1.0,7-0,
Ryan Luna,Michael Pizzuto,Presbyterian College,Maryland,RS Fr.,Fr.,141,Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085621132,1.0,3-1,
Joe  Fisk,Trent Donahue,Maryland,Presbyterian College,RS Fr.,Jr.,149,Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085519132,1.0,7-2,
Matthew Williams,Trent Donahue,Army West Point,Presbyterian College,Sr.,Jr.,149,Major Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085384132,1.0,13-2,
Tyler Williams,elijah holiday,Drexel,Presbyterian College,RS Fr.,RS Jr.,157,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085439132,1.0,15-0,219
Richie Grungo,elijah holiday,Lehigh,Presbyterian College,Fr.,RS Jr.,157,Major Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085576132,1.0,10-2,
Cooper Haase,Michael Ramirez,Army Prep,Presbyterian College,,RS Jr.,165,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085222132,1.0,20-2,420
Michael Ramirez,Brandon Connor,Presbyterian College,Millersville,RS Jr.,RS Fr.,165,Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085245132,1.0,5-0,
Michael Ramirez,Cam Connor,Presbyterian College,Pennsylvania,RS Jr.,RS Fr.,165,Sudden Victory - 1,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085675132,1.0,8-5,
Jonathan Parrilla,Joshua Roe,Millersville,Presbyterian College,RS Fr.,Fr.,165,Major Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085197132,1.0,10-2,
Josh Kim,Joshua Roe,Harvard,Presbyterian College,Sr.,Fr.,165,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085597132,1.0,16-0,260
AJ Rodrigues,Michael Ramirez,Maryland,Presbyterian College,Fr.,RS Jr.,165,Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085453132,1.0,8-3,
Kevin  Makosy,Caleb Roe,Maryland,Presbyterian College,RS Sr.,RS Fr.,184,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085142132,1.0,17-2,266
Caleb Roe,Isaac Schmidt,Presbyterian College,Columbia,RS Fr.,So.,184,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085360132,1.0,17-2,420
James Conway,Caleb Roe,Franklin & Marshall,Presbyterian College,Jr.,RS Fr.,184,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085564132,1.0,18-3,339
Daniel Williams,George Hopkins,Navy,Presbyterian College,Fr.,RS Fr.,197,Technical Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085130132,1.0,19-4,161
Michael Molina,George Hopkins,Sacred Heart,Presbyterian College,Jr.,RS Fr.,197,Major Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085339132,1.0,8-0,
Max Agresti,Connor Garren,Harvard,Presbyterian College,Fr.,Fr.,197,Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085408132,1.0,,343
Cory Day,Morvens Saint-Jean,Binghamton,Presbyterian College,RS Fr.,So.,285,Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085251132,1.0,,87
Nathan Carnes,Seth Nevills,Presbyterian College,Maryland,Fr.,RS Sr.,285,Medical Forfeit,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52084950132,1.0,,
Austin Kohlhofer,Nathan Carnes,Army West Point,Presbyterian College,So.,Fr.,285,Major Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085559132,1.0,14-6,
Nathan Carnes,Jeffrey Crooks,Presbyterian College,Harvard,Fr.,Jr.,285,Major Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085014132,1.0,13-5,
Nathan Carnes,Brentan Simmerman,Presbyterian College,Kent State,Fr.,Fr.,285,Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085363132,1.0,6-4,
Jamier Ferere,Nathan Carnes,Navy,Presbyterian College,So.,Fr.,285,Fall,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085364132,1.0,,177
Nathan Carnes,Larry Vola,Presbyterian College,Maryland,Fr.,So.,285,Decision,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085426132,1.0,10-6,
Hadyn Packer,Connor Garren,Rutgers,Presbyterian College,Fr.,Fr.,197,Medical FF w/Loss,,,Varsity,F&M Open,F&M Open,tournament,7428980132,20240105,20240105,1704412800000,52085031132,1.0,,
Jeremiah Reno,Trent Dominguez,Little Rock,Presbyterian College,RS Jr.,RS Fr.,125,Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52448627132,1.0,,125
Reid Nelson,Brayden Adams,Little Rock,Presbyterian College,Jr.,RS Fr.,133,Technical Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52449744132,1.0,15-0,312
Cael Keck,Rey Ortiz,Little Rock,Presbyterian College,RS So.,Fr.,141,Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52450694132,1.0,,146
kyle dutton,Trent Donahue,Little Rock,Presbyterian College,So.,Jr.,149,Technical Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52451092132,1.0,17-2,144
elijah holiday,,Presbyterian College,Little Rock,RS Jr.,,157,Forfeit,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52451557132,1.0,,
Joseph Bianchi,Michael Ramirez,Little Rock,Presbyterian College,RS Sr.,RS Jr.,165,Technical Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52451627132,1.0,17-2,199
Tyler Brennan,Joshua Roe,Little Rock,Presbyterian College,RS Fr.,Fr.,174,Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52452068132,1.0,,140
Triston Wills,Caleb Roe,Little Rock,Presbyterian College,RS Sr.,RS Fr.,184,Technical Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52452511132,1.0,16-0,220
stephen little,George Hopkins,Little Rock,Presbyterian College,So.,RS Fr.,197,Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52453182132,1.0,,18
josiah hill,Morvens Saint-Jean,Little Rock,Presbyterian College,Sr.,So.,285,Fall,,,,vs. Little Rock,Davidson Duals,tournament,7867108132,20240111,20240111,1704931200000,52453307132,1.0,,44
Stanley Lal,Brayden Adams,Truett-McConnell (Ga.),Presbyterian College,Jr.,RS Fr.,133,Decision,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750751132,1.0,4-1,
Rey Ortiz,Frankie Salcedo,Presbyterian College,Truett-McConnell (Ga.),Fr.,So.,141,Fall,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750752132,1.0,,375
Trent Donahue,Matthew Johnson,Presbyterian College,Truett-McConnell (Ga.),Jr.,Jr.,149,Technical Fall,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750753132,1.0,17-2,223
elijah holiday,Chase Bond,Presbyterian College,Truett-McConnell (Ga.),RS Jr.,Sr.,157,Technical Fall,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750754132,1.0,19-4,375
Michael Ramirez,,Presbyterian College,Truett-McConnell (Ga.),RS Jr.,,165,Forfeit,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750755132,1.0,,
Nathan Furman,Spencer Fields,Presbyterian College,Truett-McConnell (Ga.),Fr.,So.,174,Fall,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750756132,1.0,,231
Caleb Roe,William Parker,Presbyterian College,Truett-McConnell (Ga.),RS Fr.,Jr.,184,Major Decision,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750757132,1.0,18-7,
Elijah Hester,George Hopkins,Truett-McConnell (Ga.),Presbyterian College,Jr.,RS Fr.,197,Decision,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750758132,1.0,9-2,
Trent Dominguez,,Presbyterian College,Truett-McConnell (Ga.),RS Fr.,,125,Forfeit,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750750132,1.0,,
Morvens Saint-Jean,,Presbyterian College,Truett-McConnell (Ga.),So.,,285,Forfeit,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52750759132,1.0,,
Joshua Roe,Tyler Crow,Presbyterian College,Truett-McConnell (Ga.),Fr.,So.,174,Decision,,,Varsity,vs. Truett-McConnell (Ga.),Dual,dual,7865946132,202401141400,202401141400,1705240800000,52801278132,1.0,8-6,
Rey Ortiz,Shay Korhorn,Presbyterian College,Bellarmine,Fr.,So.,141,Fall,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931608132,1.0,,159
Zac Cowan,Trent Donahue,Bellarmine,Presbyterian College,Jr.,Jr.,149,Technical Fall,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931609132,1.0,22-7,385
Gray Ortis,elijah holiday,Bellarmine,Presbyterian College,So.,RS Jr.,157,Major Decision,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931610132,1.0,20-8,
Grant O`Dell,Michael Ramirez,Bellarmine,Presbyterian College,So.,RS Jr.,165,Technical Fall,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931611132,1.0,15-0,140
Cole Nance,Nathan Furman,Bellarmine,Presbyterian College,Jr.,Fr.,174,Major Decision,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931612132,1.0,14-1,
Caleb Roe,Sam Schroeder,Presbyterian College,Bellarmine,RS Fr.,Sr.,184,Decision,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931613132,1.0,9-4,
justin hoffer,George Hopkins,Bellarmine,Presbyterian College,Fr.,RS Fr.,197,Technical Fall,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931614132,1.0,20-3,237
Thadd Huff,Morvens Saint-Jean,Bellarmine,Presbyterian College,So.,So.,285,Fall,,,Varsity,vs. Bellarmine,Dual,dual,7873687132,202401191900,202401191900,1705690800000,52931615132,1.0,,256
Brayden Adams,Griffen Gonzalez,Presbyterian College,Queens,RS Fr.,Jr.,133,Decision,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409240132,1.0,10-8,
Rey Ortiz,Connor Goodman,Presbyterian College,Queens,Fr.,So.,141,Technical Fall,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409241132,1.0,20-5,392
Trent Donahue,Riley Curran,Presbyterian College,Queens,Jr.,Fr.,149,Fall,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409242132,1.0,,264
elijah holiday,Suhaib Hatamleh,Presbyterian College,Queens,RS Jr.,Fr.,157,Decision,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409243132,1.0,8-4,
Vladimir Sukhikh,Michael Ramirez,Queens,Presbyterian College,So.,RS Jr.,165,Decision,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409244132,1.0,3-2,
Nathan Furman,Greg Merriman,Presbyterian College,Queens,Fr.,Fr.,174,Fall,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409245132,1.0,,175
Caleb Roe,D`Andree Hunt,Presbyterian College,Queens,RS Fr.,So.,184,Major Decision,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409246132,1.0,10-2,
Riley Kuhn,George Hopkins,Queens,Presbyterian College,Jr.,RS Fr.,197,Fall,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409247132,1.0,,262
Nathan Carnes,Mikey Lytle,Presbyterian College,Queens,Fr.,So.,285,Decision,,,Varsity,vs. Queens,Dual,dual,7862131132,202401211500,202401211500,1705849200000,52409248132,1.0,14-13,
John Grove,Dakota Price,Heathwood Hall EpiscopalSchool,Presbyterian College,,So.,157,Technical Fall,Quarterfinals,21.0,,2024 Newberry Open,2024 Newberry Open,tournament,7779323132,20240128,20240128,1706400000000,54081437132,1.0,19-1,180
Titus Franklin,Dakota Price,Alma,Presbyterian College,,So.,157,Decision,Cons. Round 2,25.0,,2024 Newberry Open,2024 Newberry Open,tournament,7779323132,20240128,20240128,1706400000000,54088604132,1.0,8-3,
elijah holiday,Josh Yost,Presbyterian College,VMI,RS Jr.,RS Fr.,157,Sudden Victory - 1,,,Varsity,vs. VMI,Dual,dual,7429726132,202402031400,202402031400,1706968800000,47279188132,1.0,9-6,
Michael Ramirez,Luke  Hart,Presbyterian College,VMI,RS Jr.,Jr.,165,Decision,,,Varsity,vs. VMI,Dual,dual,7429726132,202402031400,202402031400,1706968800000,47279189132,1.0,6-2,
Braxton Lewis,Brandon Jacoby,VMI,Presbyterian College,So.,RS So.,174,Fall,,,Varsity,vs. VMI,Dual,dual,7429726132,202402031400,202402031400,1706968800000,47279190132,1.0,,162
Toby Schoffstall,Nathan Furman,VMI,Presbyterian College,Fr.,Fr.,184,Fall,,,Varsity,vs. VMI,Dual,dual,7429726132,202402031400,202402031400,1706968800000,47279191132,1.0,,213
Josh Evans,George Hopkins,VMI,Presbyterian College,Jr.,RS Fr.,197,Fall,,,Varsity,vs. VMI,Dual,dual,7429726132,202402031400,202402031400,1706968800000,47279192132,1.0,,293
Tyler Mousaw,Morvens Saint-Jean,VMI,Presbyterian College,Sr.,So.,285,Technical Fall,,,Varsity,vs. VMI,Dual,dual,7429726132,202402031400,202402031400,1706968800000,47279193132,1.0,21-3,279
Dyson Dunham,Brayden Adams,VMI,Presbyterian College,So.,RS Fr.,133,Technical Fall,,,Varsity,vs. VMI,Dual,dual,7429726132,202402031400,202402031400,1706968800000,47279185132,1.0,19-1,382
Lincoln Heck,elijah holiday,Chattanooga,Presbyterian College,RS Jr.,RS Jr.,157,Technical Fall,,,Varsity,vs. Chattanooga,Dual,dual,7432569132,202402091900,202402091900,1707505200000,47343589132,1.0,18-0,386
Kamdyn Munro,Michael Ramirez,Chattanooga,Presbyterian College,So.,RS Jr.,165,Major Decision,,,Varsity,vs. Chattanooga,Dual,dual,7432569132,202402091900,202402091900,1707505200000,47343590132,1.0,13-3,
Sergio Desiante,Joshua Roe,Chattanooga,Presbyterian College,So.,Fr.,174,Technical Fall,,,Varsity,vs. Chattanooga,Dual,dual,7432569132,202402091900,202402091900,1707505200000,47343591132,1.0,16-1,208
Caleb Roe,Logan Webster,Presbyterian College,Chattanooga,RS Fr.,So.,184,Major Decision,,,Varsity,vs. Chattanooga,Dual,dual,7432569132,202402091900,202402091900,1707505200000,47343592132,1.0,19-6,
Ryan Stein,George Hopkins,Chattanooga,Presbyterian College,So.,RS Fr.,197,Technical Fall,,,Varsity,vs. Chattanooga,Dual,dual,7432569132,202402091900,202402091900,1707505200000,47343593132,1.0,17-0,349
Kaleb Snodgrass,Morvens Saint-Jean,Chattanooga,Presbyterian College,RS So.,So.,285,Major Decision,,,Varsity,vs. Chattanooga,Dual,dual,7432569132,202402091900,202402091900,1707505200000,47343594132,1.0,11-3,
Blake Boarman,Brayden Adams,Chattanooga,Presbyterian College,RS So.,RS Fr.,133,Fall,,,Varsity,vs. Chattanooga,Dual,dual,7432569132,202402091900,202402091900,1707505200000,47343586132,1.0,,96
Tyler Brignola,elijah holiday,Gardner-Webb,Presbyterian College,Jr.,RS Jr.,157,Major Decision,,,Varsity,vs. Gardner-Webb,Dual,dual,7930748132,202402111400,202402111400,1707660000000,54408561132,1.0,14-4,
Andrew Wilson,Michael Ramirez,Gardner-Webb,Presbyterian College,Jr.,RS Jr.,165,Fall,,,Varsity,vs. Gardner-Webb,Dual,dual,7930748132,202402111400,202402111400,1707660000000,54408562132,1.0,,109
Sam Mora,Brandon Jacoby,Gardner-Webb,Presbyterian College,RS Sr.,RS So.,174,Technical Fall,,,Varsity,vs. Gardner-Webb,Dual,dual,7930748132,202402111400,202402111400,1707660000000,54408563132,1.0,20-3,348
Jha`Quan Anderson,Caleb Roe,Gardner-Webb,Presbyterian College,RS Fr.,RS Fr.,184,Technical Fall,,,Varsity,vs. Gardner-Webb,Dual,dual,7930748132,202402111400,202402111400,1707660000000,54408564132,1.0,19-4,417
Josh McCutchen,George Hopkins,Gardner-Webb,Presbyterian College,So.,RS Fr.,197,Technical Fall,,,Varsity,vs. Gardner-Webb,Dual,dual,7930748132,202402111400,202402111400,1707660000000,54408565132,1.0,15-0,187
Peyton McComas,Morvens Saint-Jean,Gardner-Webb,Presbyterian College,Jr.,So.,285,Fall,,,Varsity,vs. Gardner-Webb,Dual,dual,7930748132,202402111400,202402111400,1707660000000,54408566132,1.0,,52
Tyson Lane,Brayden Adams,Gardner-Webb,Presbyterian College,So.,RS Fr.,133,Technical Fall,,,Varsity,vs. Gardner-Webb,Dual,dual,7930748132,202402111400,202402111400,1707660000000,54408558132,1.0,16-0,236
Tommy Askey,Dakota Price,Appalachian State,Presbyterian College,Sr.,So.,157,Technical Fall,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408725132,1.0,17-1,144
Carson Floyd,George Hopkins,Appalachian State,Presbyterian College,So.,RS Fr.,197,Fall,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408729132,1.0,,52
Ethan Oakley,Brayden Adams,Appalachian State,Presbyterian College,Sr.,RS Fr.,133,Fall,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408722132,1.0,,290
Isaac Byers,Ryan Luna,Appalachian State,Presbyterian College,RS Fr.,RS Fr.,141,Technical Fall,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408723132,1.0,19-3,368
Will Miller,Michael Ramirez,Appalachian State,Presbyterian College,Jr.,RS Jr.,165,Fall,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408726132,1.0,,89
Lucas Uliano,Josh Williams,Appalachian State,Presbyterian College,Jr.,So.,174,Fall,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408727132,1.0,,100
Tomas Brooker,Caleb Roe,Appalachian State,Presbyterian College,Fr.,RS Fr.,184,Technical Fall,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408728132,1.0,17-1,346
Jacob Sartorio,Morvens Saint-Jean,Appalachian State,Presbyterian College,RS Sr.,So.,285,Decision,,,Varsity,vs. Appalachian State,Dual,dual,7930750132,202402151300,202402151300,1708002000000,54408730132,1.0,8-3,
Wynton Denkins,Ryan Luna,Campbell,Presbyterian College,Fr.,RS Fr.,141,Major Decision,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408906132,1.0,16-3,
Chris Earnest,Dakota Price,Campbell,Presbyterian College,Fr.,So.,157,Fall,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408908132,1.0,,19
Domonic Baker,Michael Ramirez,Campbell,Presbyterian College,So.,RS Jr.,165,Technical Fall,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408909132,1.0,17-2,277
Riley Augustine,Josh Williams,Campbell,Presbyterian College,Sr.,So.,174,Fall,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408910132,1.0,,72
Caleb Hopkins,Caleb Roe,Campbell,Presbyterian College,RS So.,RS Fr.,184,Technical Fall,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408911132,1.0,17-2,334
Levi Hopkins,George Hopkins,Campbell,Presbyterian College,RS Fr.,RS Fr.,197,Fall,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408912132,1.0,,116
Taye Ghadiali,Morvens Saint-Jean,Campbell,Presbyterian College,RS Fr.,So.,285,Fall,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408913132,1.0,,53
Domenic Zaccone,Brayden Adams,Campbell,Presbyterian College,RS Sr.,RS Fr.,133,Technical Fall,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,54408905132,1.0,21-6,167
Ryan Luna,Bentley Ellison,Presbyterian College,Campbell,RS Fr.,Fr.,141,Decision,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,55786552132,1.0,6-3,
Brant Cracraft,Michael Ramirez,Campbell,Presbyterian College,So.,RS Jr.,165,Major Decision,,,Varsity,vs. Campbell,Dual,dual,7930751132,202402181300,202402181300,1708261200000,55788392132,1.0,10-0,
Malik Hardy,Trent Dominguez,The Citadel,Presbyterian College,Jr.,RS Fr.,125,Technical Fall,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54408993132,1.0,15-0,114
George Rosas,Brayden Adams,The Citadel,Presbyterian College,So.,RS Fr.,133,Major Decision,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54408994132,1.0,15-1,
Jacob Silka,Ryan Luna,The Citadel,Presbyterian College,So.,RS Fr.,141,Major Decision,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54408995132,1.0,8-0,
Hayden  Watson,Dakota Price,The Citadel,Presbyterian College,RS Fr.,So.,157,Technical Fall,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54408997132,1.0,22-5,114
Benjy Haubert,Michael Ramirez,The Citadel,Presbyterian College,Jr.,RS Jr.,165,Major Decision,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54408998132,1.0,9-0,
Brodie Porter,Josh Williams,The Citadel,Presbyterian College,So.,So.,174,Fall,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54408999132,1.0,,23
Adam Ortega,Caleb Roe,The Citadel,Presbyterian College,So.,RS Fr.,184,Technical Fall,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54409000132,1.0,16-1,205
Patrick  Brophy,George Hopkins,The Citadel,Presbyterian College,RS Fr.,RS Fr.,197,Technical Fall,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54409001132,1.0,17-0,314
Ben Stemmet,Morvens Saint-Jean,The Citadel,Presbyterian College,RS Jr.,So.,285,Fall,,,Varsity,vs. The Citadel,Dual,dual,7930753132,202402221800,202402221800,1708624800000,54409002132,1.0,,145
Joshua Roe,Alex Hopper,Presbyterian College,Appalachian State,Fr.,Fr.,165,Major Decision,,,Junior Varsity,Wildcat Open ,Wildcat Open ,tournament,7874793132,20240225,20240225,1708819200000,56165555132,1.0,11-3,
Marcus Murabito,Joshua Roe,North Carolina,Presbyterian College,RS Fr.,Fr.,165,Major Decision,,,Junior Varsity,Wildcat Open ,Wildcat Open ,tournament,7874793132,20240225,20240225,1708819200000,56165587132,1.0,12-1,
AJ Kovacs,Joshua Roe,NC State,Presbyterian College,Sr.,Fr.,165,Fall,,,Junior Varsity,Wildcat Open ,Wildcat Open ,tournament,7874793132,20240225,20240225,1708819200000,56165515132,1.0,,89
Anthony Molton,Trent Dominguez,Campbell,Presbyterian College,RS Sr.,RS Fr.,125,Technical Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56516867132,1.0,19-4,130
Domenic Zaccone,Brayden Adams,Campbell,Presbyterian College,RS Sr.,RS Fr.,133,Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56520489132,1.0,,164
