winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Connor Eck,Thomas Stofka,Clarion,George Mason,RS Fr.,RS Fr.,157,Medical FF w/Loss,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950967132,1.0,,
Jaxon Torres,Jaden Wehler,Sacred Heart,Clarion,Fr.,Fr.,165,Decision,Round 3,48.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951315132,1.0,6-4,
Wesley Barnes,Cael Raines,Clarion,Bloomsburg,Jr.,RS Fr.,157,Major Decision,Round 3,48.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951341132,1.0,11-3,
Gabriel Bouyssou,Jack Martinec,Cornell,Clarion,Fr.,Sr.,141,Major Decision,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950937132,1.0,12-3,
Matt Smith,Kai Tengco,Clarion,Brown,Fr.,So.,149,Major Decision,Round 3,48.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951306132,1.0,8-0,
Kade Kluce,Dylan Kadish,Bloomsburg,Clarion,RS Fr.,Fr.,133,Major Decision,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950922132,1.0,12-2,
Fin Nadeau,Talan Hubbard,Binghamton,Clarion,Sr.,Fr.,157,Decision,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951092132,1.0,4-0,
Michael Schiffhauer,Talan Mizenko,Sacred Heart,Clarion,RS Sr.,Fr.,141,Decision,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951068132,1.0,5-1,
Christian  Hansen,Deegan Ross,Cornell,Clarion,Sr.,Jr.,184,Major Decision,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951002132,1.0,13-3,
Joseph Knackstedt,Scott Johnson,Cornell,Clarion,Fr.,Jr.,141,Medical FF w/Loss,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951214132,1.0,,
Marco Albanese,Coy Bryson,Binghamton,Clarion,Jr.,Fr.,165,Decision,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951107132,1.0,4-2,
Joey Fischer,Anthony Samuels,Clarion,Sacred Heart,RS Fr.,So.,133,Fall,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68954014132,1.0,,107
Cody Hamilton,William Morrow,Clarion,Bloomsburg,Fr.,RS Jr.,157,Sudden Victory - 1,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951240132,1.0,8-1,
Easton Mull,Corey Iannucci,Clarion,Sacred Heart,Fr.,Fr.,125,Technical Fall,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951295132,1.0,15-0,323
Travis Clawson,Curtis Nelson,Clarion,Lock Haven,So.,Fr.,125,Major Decision,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348431132,1.0,17-6,
Joey Fischer,Gable Strickland,Clarion,Lock Haven,RS Fr.,RS Fr.,133,Decision,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348432132,1.0,8-2,
Wyatt Henson,Scott Johnson,Lock Haven,Clarion,RS Sr.,Jr.,141,Technical Fall,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348433132,1.0,21-5,314
Lucas Kapusta,Matt Smith,Lock Haven,Clarion,Jr.,Fr.,149,Technical Fall,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348434132,1.0,21-4,292
Nick Stampoulos,Wesley Barnes,Lock Haven,Clarion,RS Jr.,Jr.,157,Decision,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348435132,1.0,4-2,
Alejandro Herrera-Rondon,Ousamane Duncanson,Clarion,Lock Haven,RS Fr.,So.,165,Decision,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348436132,1.0,7-3,
Avery Bassett,Gabe Lilly,Lock Haven,Clarion,RS Fr.,Fr.,174,Fall,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348437132,1.0,,118
Sam Gautreau,Adrian Gacek,Lock Haven,Clarion,RS Fr.,Jr.,184,Decision,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348438132,1.0,16-12,
Tucker Hogan,Ethan Wiant,Lock Haven,Clarion,So.,RS So.,197,Major Decision,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348439132,1.0,12-3,
Kade Sottolano,Lucas Thomas,Lock Haven,Clarion,RS Jr.,So.,285,Major Decision,,,Varsity,vs. Lock Haven,Dual,dual,8704134132,202512051900,202512051900,1764961200000,67348440132,1.0,16-4,
Jaiden Sarabia,Aiden Beimel,Kent State,Clarion,Fr.,Fr.,133,Major Decision,,,Varsity,Kent State Open 1,Kent State Open 1,tournament,8708493132,20251206,20251206,1764979200000,70379026132,1.0,11-3,
Logan Frazier,Aiden Beimel,Indiana,Clarion,RS So.,Fr.,133,Technical Fall,,,Varsity,Kent State Open 1,Kent State Open 1,tournament,8708493132,20251206,20251206,1764979200000,70379161132,1.0,18-0,330
Ethan Uhorchuk,Dylan Kadish,Chattanooga,Clarion,Fr.,Fr.,133,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711885132,1.0,18-3,400
Casen Roark,Dylan Kadish,West Virginia,Clarion,Fr.,Fr.,133,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711967132,1.0,19-3,375
Aiden Beimel,Joshua Medina,Clarion,Bellarmine,Fr.,Fr.,133,Major Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711964132,1.0,15-4,
Dakota King,Aiden Beimel,Ohio State,Clarion,So.,Fr.,133,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712112132,1.0,20-5,167
Bryce Luna,Colton Wade,Chattanooga,Clarion,So.,Fr.,133,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711854132,1.0,21-5,420
Colton Wade,Aiden Beimel,Clarion,Clarion,Fr.,Fr.,133,Major Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711893132,1.0,8-0,
Colton Wade,Benjamin Fuller,Clarion,Edinboro,Fr.,Fr.,133,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712073132,1.0,5-3,
Dylan Kadish,Nathan Jerore,Clarion,Michigan,Fr.,RS Jr.,133,Default,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712069132,1.0,,310
Aiden Beimel,Parker Pikor,Clarion,Kent State,Fr.,So.,133,Major Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712007132,1.0,12-1,
Gage Walker,Colton Wade,Missouri,Clarion,So.,Fr.,133,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711974132,1.0,,117
Yianni Marinis,Brecken Cieleski,Spartan Combat RTC,Clarion,,RS Jr.,141,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712000132,1.0,19-4,316
Charleston Baglio,Brecken Cieleski,Gardner-Webb,Clarion,RS Fr.,RS Jr.,141,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712106132,1.0,,143
Matt Smith,Gaven Suica,Clarion,Edinboro,Fr.,So.,149,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711808132,1.0,8-1,
Matt Smith,Vinnie D`Alessandro,Clarion,Bucknell,Fr.,So.,149,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711841132,1.0,4-2,
Maddox Shaw,Matt Smith,Ohio State,Clarion,Fr.,Fr.,149,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711949132,1.0,4-0,
Matt Smith,Kelly Kakos,Clarion,Lock Haven,Fr.,RS So.,149,Default,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711879132,1.0,,105
Matt Smith,Gaven Suica,Clarion,Edinboro,Fr.,So.,149,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712057132,1.0,8-3,
Sammy Agnello,Stephen Martinec,Michigan State,Clarion,RS Fr.,Jr.,149,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711947132,1.0,,207
Sergio Lemley,Stephen Martinec,Michigan,Clarion,Jr.,Jr.,149,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712064132,1.0,,178
Cavarius Liddie,Reece Bechakas,Chattanooga,Clarion,So.,So.,157,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711836132,1.0,11-5,
Reece Bechakas,Charlie Gessford,Clarion,Bellarmine,So.,So.,157,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711875132,1.0,17-0,261
Isaac Johns,Reece Bechakas,Bellarmine,Clarion,Fr.,So.,157,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711937132,1.0,,289
Amaan Gulacha,Talan Hubbard,Michigan,Clarion,RS So.,Fr.,157,Medical FF w/Loss,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711988132,1.0,,
Alex Hutchcraft,Talan Hubbard,Chattanooga,Clarion,So.,Fr.,157,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712046132,1.0,5-0,
Cavarius Liddie,Cody Hamilton,Chattanooga,Clarion,So.,Fr.,157,Major Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711877132,1.0,13-5,
Cody Hamilton,Jeb Prechtel,Clarion,Bellarmine,Fr.,Jr.,157,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712043132,1.0,10-3,
Reece Bechakas,Michael Ochoa,Clarion,Gannon,So.,Fr.,157,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712051132,1.0,18-3,244
Reese Stephen,Cody Hamilton,Kent State,Clarion,So.,Fr.,157,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711936132,1.0,9-6,
Sawyer Ayotte,Cael Miller,Clarion,Bellarmine,Fr.,So.,165,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712038132,1.0,7-1,
Tavian Camper,Jaden Wehler,Chattanooga,Clarion,So.,Fr.,165,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711880132,1.0,,246
Jaden Wehler,Chase Leech,Clarion,Indiana,Fr.,So.,165,Sudden Victory - 3,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711930132,1.0,9-6,
Jaden Wehler,Boston Burkhardt,Clarion,Cedarville,Fr.,,165,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711983132,1.0,17-2,420
Alaa Aly,Jaden Wehler,Edinboro,Clarion,So.,Fr.,165,Major Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712092132,1.0,9-0,
Alaa Aly,Coy Bryson,Edinboro,Clarion,So.,Fr.,165,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711934132,1.0,7-0,
Coy Bryson,Cael Miller,Clarion,Bellarmine,Fr.,So.,165,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711987132,1.0,2-0,
Justin Gates,Sawyer Ayotte,Michigan,Clarion,RS Fr.,Fr.,165,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711868132,1.0,,362
Chris Earnest,Sawyer Ayotte,Kent State,Clarion,Jr.,Fr.,165,Technical Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711938132,1.0,17-2,219
Jaden Wehler,Brady Fitz,Clarion,Mercyhurst,Fr.,So.,165,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712035132,1.0,,325
Jack Conley,Coy Bryson,Michigan State,Clarion,RS So.,Fr.,165,Major Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712091132,1.0,14-4,
Magnus Kuokkanen,Gabe Lilly,Indiana,Clarion,RS Jr.,Fr.,174,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711876132,1.0,,51
Gabe Lilly,Cole Walton,Clarion,Bellarmine,Fr.,Fr.,174,Fall,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72711927132,1.0,,287
Brody Murray,Gabe Lilly,Chattanooga,Clarion,So.,Fr.,174,Decision,,,Varsity,Kent State Open 2,Kent State Open 2,tournament,8708502132,20251220,20251220,1766188800000,72712033132,1.0,9-6,
Tyler Klinsky,Travis Clawson,Rider,Clarion,RS Fr.,So.,125,Decision,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375216132,1.0,9-3,
Joey Fischer,Kaden Naame,Clarion,Rider,RS Fr.,Jr.,133,Decision,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375217132,1.0,7-3,
Elijah Griffin,Scott Johnson,Rider,Clarion,RS Sr.,Jr.,141,Fall,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375218132,1.0,,57
Dylan Layton,Oliver Fairchild,Rider,Clarion,RS So.,Jr.,149,Technical Fall,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375219132,1.0,17-2,420
James Farina,Wesley Barnes,Rider,Clarion,So.,Jr.,157,Decision,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375220132,1.0,8-2,
Alejandro Herrera-Rondon,Brendon Abdon,Clarion,Rider,RS Fr.,RS Jr.,165,Decision,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375221132,1.0,7-0,
Enrique Munguia,Patrick Cutchember,Rider,Clarion,RS Sr.,Sr.,174,Fall,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375222132,1.0,,94
Giovanni Alejandro,Adrian Gacek,Rider,Clarion,Jr.,Jr.,184,Decision,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375223132,1.0,5-1,
Brock Zurawski,Ethan Wiant,Rider,Clarion,RS So.,RS So.,197,Technical Fall,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375224132,1.0,20-3,370
Hogan Swenski,John Meyers,Rider,Clarion,RS Sr.,RS So.,285,Decision,,,Varsity,vs. Rider,Dual,dual,8705256132,202512211200,202512211200,1766318400000,67375225132,1.0,4-2,
Travis Clawson,Sulayman Bah,Clarion,Columbia,So.,Jr.,125,Decision,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358701132,1.0,12-5,
Joey Fischer,Evin Gursoy,Clarion,Columbia,RS Fr.,Fr.,133,Decision,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358702132,1.0,3-2,
Lorenzo Frezza,Scott Johnson,Columbia,Clarion,Jr.,Jr.,141,Technical Fall,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358703132,1.0,23-7,354
Wesley Barnes,Charlie Scanlan,Clarion,Columbia,Jr.,Fr.,157,Decision,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358705132,1.0,4-1,
Cesar Alvan,Alejandro Herrera-Rondon,Columbia,Clarion,Sr.,RS Fr.,165,Decision,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358706132,1.0,6-4,
Aaron Ayzerov,Adrian Gacek,Columbia,Clarion,Sr.,Jr.,184,Fall,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358708132,1.0,,233
Jack Wehmeyer,Ethan Wiant,Columbia,Clarion,Sr.,RS So.,197,Major Decision,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358709132,1.0,13-2,
Vincent Mueller,John Meyers,Columbia,Clarion,Jr.,RS So.,285,Fall,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358710132,1.0,,216
KJ Monaco,Oliver Fairchild,Columbia,Clarion,Jr.,Jr.,149,Decision,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358704132,1.0,6-3,
Nick Fine,Patrick Cutchember,Columbia,Clarion,Sr.,Sr.,174,Technical Fall,,,Varsity,vs. Columbia,Dual,dual,8704737132,202512211600,202512211600,1766332800000,67358707132,1.0,16-1,300
Andrew Binni,Travis Clawson,Navy,Clarion,Fr.,So.,125,Sudden Victory - 3,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087130132,1.0,8-1,
Marcello Milani,Travis Clawson,Cornell,Clarion,Jr.,So.,125,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087452132,1.0,5-3,
Travis Clawson,Colby  McBride,Clarion,Appalachian State,So.,Sr.,125,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087679132,1.0,2-1,
Travis Clawson,Tyson Roach,Clarion,Little Rock,So.,So.,125,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087217132,1.0,,246
Travis Clawson,Leo Joseph,Clarion,Navy,So.,Fr.,125,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087286132,1.0,13-0,
JJ Peace,Easton Mull,American,Clarion,So.,Fr.,125,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087210132,1.0,21-6,420
Easton Mull,Nick Corday,Clarion,Michigan State,Fr.,RS Jr.,125,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087438132,1.0,1-0,
Andrew Binni,Easton Mull,Navy,Clarion,Fr.,Fr.,125,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087663132,1.0,,259
Easton Mull,Brady Joling,Clarion,Davidson,Fr.,Jr.,125,Medical FF w/Loss,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087307132,1.0,,
Raymond Lopez,Colton Wade,American,Clarion,Sr.,Fr.,133,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087204132,1.0,,343
Colton Wade,Richard Figueroa,Clarion,Oklahoma State,Fr.,RS Fr.,133,Medical FF w/Loss,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087319132,1.0,,
Raymond Lopez,Joey Fischer,American,Clarion,Sr.,RS Fr.,133,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087287132,1.0,4-3,
Joey Fischer,Bryce Luna,Clarion,Chattanooga,RS Fr.,So.,133,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087655132,1.0,15-6,
Dominick Serrano,Joey Fischer,Northern Colorado,Clarion,RS So.,RS Fr.,133,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087432132,1.0,5-1,
Colton Wade,Luke Passarelli,Clarion,Davidson,Fr.,Sr.,133,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087429132,1.0,5-0,
Brendan Ferretti,Colton Wade,Navy,Clarion,Sr.,Fr.,133,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087646132,1.0,,213
Will Anderson,Jack Martinec,Chattanooga,Clarion,Fr.,Sr.,141,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087733132,1.0,16-0,265
Cole Krutzfeldt,Jack Martinec,Chattanooga,Clarion,Fr.,Sr.,141,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087508132,1.0,2-0,
Kaemen Smith,Oliver Fairchild,Navy,Clarion,Sr.,Jr.,149,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087267132,1.0,7-3,
Oliver Fairchild,SP O`Donnell,Clarion,Duke,Jr.,Jr.,149,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087397132,1.0,,232
Anderson Heap,Oliver Fairchild,Davidson,Clarion,So.,Jr.,149,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087614132,1.0,5-1,
Leo Maestas,Matt Smith,American,Clarion,Fr.,Fr.,149,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087721132,1.0,7-3,
Michael Pizzuto,Matt Smith,Maryland,Clarion,RS So.,Fr.,149,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087504132,1.0,9-5,
jaivon jones,Cody Hamilton,Little Rock,Clarion,,Fr.,157,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087602132,1.0,11-2,
Wesley Barnes,Pablo Macias,Clarion,Campbell,Jr.,So.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087490132,1.0,2-1,
Mark Takara,Wesley Barnes,Utah Valley,Clarion,Sr.,Jr.,157,Sudden Victory - 3,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087263132,1.0,4-1,
Wesley Barnes,Niko Valenzuela,Clarion,Presbyterian,Jr.,Fr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087380132,1.0,2-0,
Darius Marines,Wesley Barnes,Michigan State,Clarion,RS Fr.,Jr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087601132,1.0,8-2,
Wesley Barnes,Kendrick Hodge,Clarion,Campbell,Jr.,RS Fr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087710132,1.0,5-1,
Kai O`Dell,Connor Eck,Appalachian State,Clarion,Sr.,RS Fr.,157,Medical FF w/Loss,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087395132,1.0,,
Mark Takara,Connor Eck,Utah Valley,Clarion,Sr.,RS Fr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087609132,1.0,8-2,
Connor Eck,Eric Tecson,Clarion,Morgan State,RS Fr.,Jr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087479132,1.0,8-3,
Nathan Rickards,Cody Hamilton,Virginia,Clarion,So.,Fr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087488132,1.0,5-2,
Bryce Griffin,Alejandro Herrera-Rondon,Davidson,Clarion,So.,RS Fr.,165,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087248132,1.0,8-5,
Sean Seefeldt,Alejandro Herrera-Rondon,Penn,Clarion,Jr.,RS Fr.,165,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087371132,1.0,4-1,
Alejandro Herrera-Rondon,Parker Kearns,Clarion,The Citadel,RS Fr.,RS Fr.,165,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087583132,1.0,2-0,
Gabe Lilly,Gunner Holland,Clarion,Little Rock,Fr.,So.,174,Default,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087341132,1.0,,
Connor O`Neill,Gabe Lilly,Michigan State,Clarion,RS Sr.,Fr.,174,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087249132,1.0,,110
Gabe Lilly,Nick Hamilton,Clarion,Virginia,Fr.,Sr.,174,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087463132,1.0,9-8,
Aidan  Wallace,Gabe Lilly,Duke,Clarion,Jr.,Fr.,174,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087685132,1.0,15-2,
Marc Koch,Patrick Cutchember,Davidson,Clarion,Sr.,Sr.,174,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087470132,1.0,4-3,
Joe Zovistoski,Patrick Cutchember,Appalachian State,Clarion,RS Fr.,Sr.,174,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087563132,1.0,9-2,
