"source_index","record_type","primary_id","event_id","dual_id","format_code","format_label","start_date","end_date","event_name","location_state","tournament_system","tournament_id","winner_side","winner_team_id","winner_team_name","team_1_id","team_1_name","team_1_state","team_1_score","team_2_id","team_2_name","team_2_state","team_2_score","season_id","results_url_template"
"88","standalone_dual","6215868132","","6215868132","","standalone_dual","2022-02-17","2022-02-17","King`s (PA) vs Wilkes","PA","","","2","1155703138","Wilkes","1155584138","King`s (PA)","PA","10","1155703138","Wilkes","PA","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215868132&teamId={TEAM_ID}"
"89","standalone_dual","6215227132","","6215227132","","standalone_dual","2022-02-17","2022-02-17","Augustana (SD) vs St. Cloud State","SD","","","2","1155672138","St. Cloud State","1155514138","Augustana (SD)","SD","6","1155672138","St. Cloud State","MN","30","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215227132&teamId={TEAM_ID}"
"90","standalone_dual","6215994132","","6215994132","","standalone_dual","2022-02-17","2022-02-17","Brown vs Harvard","RI","","","2","1155569138","Harvard","1155521138","Brown","RI","12","1155569138","Harvard","MA","22","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215994132&teamId={TEAM_ID}"
"91","standalone_dual","6507985132","","6507985132","","standalone_dual","2022-02-16","2022-02-16","Allen University vs Greensboro","SC","","","2","1155477138","Greensboro","1155974138","Allen University","SC","18","1155477138","Greensboro","NC","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6507985132&teamId={TEAM_ID}"
"92","standalone_dual","6542077132","","6542077132","","standalone_dual","2022-02-16","2022-02-16","Plymouth State vs New England College","NH","","","1","1155653138","Plymouth State","1155653138","Plymouth State","NH","0","1155489138","New England College","NH","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6542077132&teamId={TEAM_ID}"
"93","standalone_dual","6220015132","","6220015132","","standalone_dual","2022-02-16","2022-02-16","Kutztown vs East Stroudsburg","PA","","","1","1155585138","Kutztown","1155585138","Kutztown","PA","34","1155557138","East Stroudsburg","PA","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6220015132&teamId={TEAM_ID}"
"94","standalone_dual","6281160132","","6281160132","","standalone_dual","2022-02-16","2022-02-16","Dubuque vs Simpson","IA","","","1","1155555138","Dubuque","1155555138","Dubuque","IA","37","1155666138","Simpson","IA","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6281160132&teamId={TEAM_ID}"
"95","standalone_dual","6492348132","","6492348132","","standalone_dual","2022-02-16","2022-02-16","Buena Vista vs Nebraska Wesleyan","IA","","","1","1155523138","Buena Vista","1155523138","Buena Vista","IA","42","1155486138","Nebraska Wesleyan","NE","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6492348132&teamId={TEAM_ID}"
"96","standalone_dual","6542075132","","6542075132","","standalone_dual","2022-02-16","2022-02-16","Loras vs Simpson","IA","","","1","1155592138","Loras","1155592138","Loras","IA","38","1155666138","Simpson","IA","10","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6542075132&teamId={TEAM_ID}"
"97","standalone_dual","6215518132","","6215518132","","standalone_dual","2022-02-16","2022-02-16","Missouri vs Iowa State","MO","","","2","1155577138","Iowa State","1155612138","Missouri","MO","16","1155577138","Iowa State","IA","17","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215518132&teamId={TEAM_ID}"
"98","standalone_dual","6223639132","","6223639132","","standalone_dual","2022-02-16","2022-02-16","Cornell College vs Augustana (IL)","IA","","","2","1155513138","Augustana (IL)","1155550138","Cornell College","IA","21","1155513138","Augustana (IL)","IL","21","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6223639132&teamId={TEAM_ID}"
"99","standalone_dual","6215472132","","6215472132","","standalone_dual","2022-02-16","2022-02-16","Cortland State vs Ithaca","NY","","","2","1155578138","Ithaca","1155677138","Cortland State","NY","21","1155578138","Ithaca","NY","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215472132&teamId={TEAM_ID}"
"100","tournament_event","6502616132","6502616132","","D","dual_tournament","2022-02-16","2022-02-16","HCAC Duals","OH","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6502616132&teamId={TEAM_ID}"
"101","standalone_dual","6501239132","","6501239132","","standalone_dual","2022-02-16","2022-02-16","Western Colorado vs Colorado Mesa","CO","","","2","1155543138","Colorado Mesa","1155701138","Western Colorado","CO","16","1155543138","Colorado Mesa","CO","26","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6501239132&teamId={TEAM_ID}"
"102","standalone_dual","6217652132","","6217652132","","standalone_dual","2022-02-16","2022-02-16","Wisconsin-Parkside vs Upper Iowa","WI","","","2","1155686138","Upper Iowa","1155709138","Wisconsin-Parkside","WI","17","1155686138","Upper Iowa","IA","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217652132&teamId={TEAM_ID}"
"103","standalone_dual","6217530132","","6217530132","","standalone_dual","2022-02-15","2022-02-15","Wheeling vs West Liberty","WV","","","2","1155698138","West Liberty","1155740138","Wheeling","WV","3","1155698138","West Liberty","WV","43","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217530132&teamId={TEAM_ID}"
"104","standalone_dual","6237150132","","6237150132","","standalone_dual","2022-02-15","2022-02-15","UNC Pembroke vs Lander ","NC","","","1","1155627138","UNC Pembroke","1155627138","UNC Pembroke","NC","20","1155492138","Lander ","SC","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6237150132&teamId={TEAM_ID}"
"105","standalone_dual","6500540132","","6500540132","","standalone_dual","2022-02-14","2022-02-14","Coker vs King","SC","","","2","1155583138","King","1155541138","Coker","SC","12","1155583138","King","TN","25","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6500540132&teamId={TEAM_ID}"
"106","standalone_dual","6541157132","","6541157132","","standalone_dual","2022-02-13","2022-02-13","Emmanuel vs Mount Olive","GA","","","1","1155480138","Emmanuel","1155480138","Emmanuel","GA","19","1155727138","Mount Olive","NC","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6541157132&teamId={TEAM_ID}"
"107","standalone_dual","6225115132","","6225115132","","standalone_dual","2022-02-13","2022-02-13","Pennsylvania vs Drexel","PA","","","1","1155650138","Pennsylvania","1155650138","Pennsylvania","PA","35","1155554138","Drexel","PA","8","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6225115132&teamId={TEAM_ID}"
"108","standalone_dual","6228349132","","6228349132","","standalone_dual","2022-02-13","2022-02-13","Ohio State vs Indiana","OH","","","1","1155639138","Ohio State","1155639138","Ohio State","OH","34","1155574138","Indiana","IN","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6228349132&teamId={TEAM_ID}"
"109","standalone_dual","6217136132","","6217136132","","standalone_dual","2022-02-13","2022-02-13","Northwestern vs Northern Illinois","IL","","","1","1155634138","Northwestern","1155634138","Northwestern","IL","22","1155631138","Northern Illinois","IL","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217136132&teamId={TEAM_ID}"
"110","standalone_dual","6220300132","","6220300132","","standalone_dual","2022-02-13","2022-02-13","Northern State vs Mary","SD","","","1","1155633138","Northern State","1155633138","Northern State","SD","19","1155596138","Mary","ND","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6220300132&teamId={TEAM_ID}"
"111","standalone_dual","6215658132","","6215658132","","standalone_dual","2022-02-13","2022-02-13","Appalachian State vs Campbell","NC","","","1","1155507138","Appalachian State","1155507138","Appalachian State","NC","19","1155527138","Campbell","NC","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215658132&teamId={TEAM_ID}"
"112","standalone_dual","6216183132","","6216183132","","standalone_dual","2022-02-13","2022-02-13","Edinboro vs Lock Haven","PA","","","2","1155591138","Lock Haven","1155558138","Edinboro","PA","16","1155591138","Lock Haven","PA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216183132&teamId={TEAM_ID}"
"113","standalone_dual","6215411132","","6215411132","","standalone_dual","2022-02-13","2022-02-13","North Dakota State vs Northern Colorado","ND","","","1","1155629138","North Dakota State","1155629138","North Dakota State","ND","22","1155630138","Northern Colorado","CO","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215411132&teamId={TEAM_ID}"
"114","standalone_dual","6215434132","","6215434132","","standalone_dual","2022-02-13","2022-02-13","Bloomsburg vs Cleveland State","PA","","","1","1155518138","Bloomsburg","1155518138","Bloomsburg","PA","27","1155538138","Cleveland State","OH","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215434132&teamId={TEAM_ID}"
"115","standalone_dual","6219948132","","6219948132","","standalone_dual","2022-02-13","2022-02-13","Nebraska vs Illinois","NE","","","1","1155619138","Nebraska","1155619138","Nebraska","NE","23","1155573138","Illinois","IL","11","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219948132&teamId={TEAM_ID}"
"116","standalone_dual","6215130132","","6215130132","","standalone_dual","2022-02-13","2022-02-13","Central Michigan vs Buffalo","MI","","","1","1155531138","Central Michigan","1155531138","Central Michigan","MI","28","1155524138","Buffalo","NY","10","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215130132&teamId={TEAM_ID}"
"117","standalone_dual","6215973132","","6215973132","","standalone_dual","2022-02-13","2022-02-13","Central Missouri vs Fort Hays State","MO","","","1","1155532138","Central Missouri","1155532138","Central Missouri","MO","18","1155563138","Fort Hays State","KS","17","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215973132&teamId={TEAM_ID}"
"118","standalone_dual","6232841132","","6232841132","","standalone_dual","2022-02-13","2022-02-13","Central Oklahoma vs Newman","OK","","","1","1155533138","Central Oklahoma","1155533138","Central Oklahoma","OK","40","1155624138","Newman","KS","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6232841132&teamId={TEAM_ID}"
"119","standalone_dual","6217081132","","6217081132","","standalone_dual","2022-02-13","2022-02-13","Chattanooga vs VMI","TN","","","1","1155535138","Chattanooga","1155535138","Chattanooga","TN","47","1155691138","VMI","VA","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217081132&teamId={TEAM_ID}"
"120","standalone_dual","6217082132","","6217082132","","standalone_dual","2022-02-13","2022-02-13","Chattanooga vs Presbyterian College","TN","","","1","1155535138","Chattanooga","1155535138","Chattanooga","TN","49","1155725138","Presbyterian College","SC","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217082132&teamId={TEAM_ID}"
"121","standalone_dual","6217050132","","6217050132","","standalone_dual","2022-02-13","2022-02-13","Michigan vs Michigan State","MI","","","1","1155604138","Michigan","1155604138","Michigan","MI","24","1155605138","Michigan State","MI","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217050132&teamId={TEAM_ID}"
"122","standalone_dual","6219782132","","6219782132","","standalone_dual","2022-02-13","2022-02-13","South Dakota State vs Little Rock","SD","","","1","1155667138","South Dakota State","1155667138","South Dakota State","SD","43","1155497138","Little Rock","AR","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219782132&teamId={TEAM_ID}"
"123","standalone_dual","6219543132","","6219543132","","standalone_dual","2022-02-13","2022-02-13","Southwest Minnesota State vs Minnesota State Mankato","MN","","","1","1155670138","Southwest Minnesota State","1155670138","Southwest Minnesota State","MN","24","1155609138","Minnesota State Mankato","MN","16","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219543132&teamId={TEAM_ID}"
"124","tournament_event","6216214132","6216214132","","D","dual_tournament","2022-02-13","2022-02-13","Tiger Duals","NY","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6216214132&teamId={TEAM_ID}"
"125","tournament_event","6226771132","6226771132","","I","individual","2022-02-13","2022-02-13","JCU Open","OH","O","633724132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6226771132&teamId={TEAM_ID}"
"126","standalone_dual","6217310132","","6217310132","","standalone_dual","2022-02-13","2022-02-13","The Citadel vs Bellarmine","SC","","","1","1155679138","The Citadel","1155679138","The Citadel","SC","38","1155483138","Bellarmine","KY","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217310132&teamId={TEAM_ID}"
"127","tournament_event","6572328132","6572328132","","I","individual","2022-02-13","2022-02-13","Cal Poly ECM ","CA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6572328132&teamId={TEAM_ID}"
"128","tournament_event","6508053132","6508053132","","D","dual_tournament","2022-02-13","2022-02-13","Cal Poly / Air Force / CSUB","CA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6508053132&teamId={TEAM_ID}"
"129","tournament_event","6216105132","6216105132","","I","individual","2022-02-13","2022-02-13","Rocky Mountain Collegiate Open ","CO","O","654108132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6216105132&teamId={TEAM_ID}"
"130","tournament_event","6216291132","6216291132","","I","individual","2022-02-13","2022-02-13","2022 Newberry Open ","SC","O","653949132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6216291132&teamId={TEAM_ID}"
"131","standalone_dual","6215764132","","6215764132","","standalone_dual","2022-02-12","2022-02-12","Averett vs Roanoke College","VA","","","1","1155741138","Averett","1155741138","Averett","VA","36","1155736138","Roanoke College","VA","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215764132&teamId={TEAM_ID}"
"132","tournament_event","6217318132","6217318132","","I","individual","2022-02-12","2022-02-12","WIAC Championships","WI","P","647260132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6217318132&teamId={TEAM_ID}"
"133","tournament_event","6215872132","6215872132","","I","individual","2022-02-12","2022-02-12","2022 PAC Wrestling Championships","PA","O","655543132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6215872132&teamId={TEAM_ID}"
"134","standalone_dual","6219908132","","6219908132","","standalone_dual","2022-02-12","2022-02-12","Southern Maine vs Norwich","ME","","","2","1155635138","Norwich","1155669138","Southern Maine","ME","22","1155635138","Norwich","VT","23","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219908132&teamId={TEAM_ID}"
"135","tournament_event","6492926132","6492926132","","I","individual","2022-02-12","2022-02-12","Henry Marsh Invite","NH","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6492926132&teamId={TEAM_ID}"
"136","tournament_event","6541779132","6541779132","","D","dual_tournament","2022-02-12","2022-02-12","Henry Marsh Invite","RI","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6541779132&teamId={TEAM_ID}"
"137","tournament_event","6507230132","6507230132","","I","individual","2022-02-12","2022-02-12","Henry Marsh Invitational","NH","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6507230132&teamId={TEAM_ID}"
"138","standalone_dual","6216873132","","6216873132","","standalone_dual","2022-02-12","2022-02-12","Cortland State vs Oswego State","NY","","","1","1155677138","Cortland State","1155677138","Cortland State","NY","32","1155678138","Oswego State","NY","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216873132&teamId={TEAM_ID}"
"139","tournament_event","6496067132","6496067132","","I","individual","2022-02-12","2022-02-12","Life U Round Robbin","GA","O","654861132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6496067132&teamId={TEAM_ID}"
"140","standalone_dual","6217536132","","6217536132","","standalone_dual","2022-02-12","2022-02-12","Tiffin vs Wheeling","OH","","","1","1155682138","Tiffin","1155682138","Tiffin","OH","48","1155740138","Wheeling","WV","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217536132&teamId={TEAM_ID}"
"141","tournament_event","6541150132","6541150132","","D","dual_tournament","2022-02-12","2022-02-12","Harvard & Sacred Heart","NY","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6541150132&teamId={TEAM_ID}"
"142","tournament_event","6221305132","6221305132","","I","individual","2022-02-12","2022-02-12","Centennial Conference Championship","MD","P","654267132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6221305132&teamId={TEAM_ID}"
"143","tournament_event","6439576132","6439576132","","D","dual_tournament","2022-02-12","2022-02-12","GLVC Dual Championships","MO","T","649053132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6439576132&teamId={TEAM_ID}"
"144","tournament_event","6230392132","6230392132","","I","individual","2022-02-12","2022-02-12","UAA Championship","OH","P","655091132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6230392132&teamId={TEAM_ID}"
"145","standalone_dual","6217609132","","6217609132","","standalone_dual","2022-02-12","2022-02-12","Wesleyan (CT) vs Western New England","CT","","","1","1155697138","Wesleyan (CT)","1155697138","Wesleyan (CT)","CT","28","1155700138","Western New England","MA","14","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217609132&teamId={TEAM_ID}"
"146","standalone_dual","6217845132","","6217845132","","standalone_dual","2022-02-12","2022-02-12","West Virginia vs Utah Valley","WV","","","1","1155699138","West Virginia","1155699138","West Virginia","WV","21","1155688138","Utah Valley","UT","16","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217845132&teamId={TEAM_ID}"
"147","tournament_event","6541085132","6541085132","","D","dual_tournament","2022-02-12","2022-02-12","Scranton","NJ","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6541085132&teamId={TEAM_ID}"
"148","tournament_event","6217935132","6217935132","","D","dual_tournament","2022-02-12","2022-02-12","Ashland Duals","OH","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6217935132&teamId={TEAM_ID}"
"149","tournament_event","6215348132","6215348132","","D","dual_tournament","2022-02-12","2022-02-12","Scranton Duals","PA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6215348132&teamId={TEAM_ID}"
"150","standalone_dual","6219807132","","6219807132","","standalone_dual","2022-02-12","2022-02-12","LIU vs Brown","NY","","","2","1155521138","Brown","1155719138","LIU","NY","12","1155521138","Brown","RI","22","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219807132&teamId={TEAM_ID}"
"151","tournament_event","6216245132","6216245132","","I","individual","2022-02-12","2022-02-12","Mid States Invitational","OH","O","655447132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6216245132&teamId={TEAM_ID}"
"152","tournament_event","6219293132","6219293132","","D","dual_tournament","2022-02-12","2022-02-12","Brockport Multi Dual","NY","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6219293132&teamId={TEAM_ID}"
"153","standalone_dual","6215400132","","6215400132","","standalone_dual","2022-02-12","2022-02-12","York (PA) vs Stevens Tech","PA","","","2","1155676138","Stevens Tech","1155715138","York (PA)","PA","18","1155676138","Stevens Tech","NJ","30","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215400132&teamId={TEAM_ID}"
"154","tournament_event","6507246132","6507246132","","D","dual_tournament","2022-02-12","2022-02-12","Pitt-Bradford Tri-Meet","PA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6507246132&teamId={TEAM_ID}"
"155","standalone_dual","6216190132","","6216190132","","standalone_dual","2022-02-12","2022-02-12","Worcester Polytechnic vs Springfield","MA","","","2","1155671138","Springfield","1155713138","Worcester Polytechnic","MA","21","1155671138","Springfield","MA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216190132&teamId={TEAM_ID}"
"156","standalone_dual","6217283132","","6217283132","","standalone_dual","2022-02-12","2022-02-12","Rutgers vs Maryland","NJ","","","1","1155660138","Rutgers","1155660138","Rutgers","NJ","31","1155597138","Maryland","MD","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217283132&teamId={TEAM_ID}"
"157","standalone_dual","6492399132","","6492399132","","standalone_dual","2022-02-12","2022-02-12","Hofstra vs Sacred Heart","NY","","","1","1155571138","Hofstra","1155571138","Hofstra","NY","37","1155661138","Sacred Heart","CT","15","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6492399132&teamId={TEAM_ID}"
"158","standalone_dual","6217472132","","6217472132","","standalone_dual","2022-02-12","2022-02-12","Hofstra vs Harvard","NY","","","2","1155569138","Harvard","1155571138","Hofstra","NY","19","1155569138","Harvard","MA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217472132&teamId={TEAM_ID}"
"159","standalone_dual","6216610132","","6216610132","","standalone_dual","2022-02-12","2022-02-12","Princeton vs Pennsylvania","NJ","","","2","1155650138","Pennsylvania","1155654138","Princeton","NJ","13","1155650138","Pennsylvania","PA","25","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216610132&teamId={TEAM_ID}"
"160","standalone_dual","6236562132","","6236562132","","standalone_dual","2022-02-12","2022-02-12","Iowa vs Oklahoma State","IA","","","1","1155576138","Iowa","1155576138","Iowa","IA","23","1155642138","Oklahoma State","OK","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6236562132&teamId={TEAM_ID}"
"161","standalone_dual","6216333132","","6216333132","","standalone_dual","2022-02-12","2022-02-12","Nebraska Wesleyan vs Dubuque","NE","","","2","1155555138","Dubuque","1155486138","Nebraska Wesleyan","NE","3","1155555138","Dubuque","IA","43","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216333132&teamId={TEAM_ID}"
"162","standalone_dual","6510880132","","6510880132","","standalone_dual","2022-02-12","2022-02-12","Nebraska Wesleyan vs Simpson","NE","","","2","1155666138","Simpson","1155486138","Nebraska Wesleyan","NE","3","1155666138","Simpson","IA","42","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6510880132&teamId={TEAM_ID}"
"163","standalone_dual","6216326132","","6216326132","","standalone_dual","2022-02-12","2022-02-12","George Mason vs Rider","VA","","","2","1155657138","Rider","1155567138","George Mason","VA","13","1155657138","Rider","NJ","21","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216326132&teamId={TEAM_ID}"
"164","standalone_dual","6215122132","","6215122132","","standalone_dual","2022-02-12","2022-02-12","Ohio vs SIU Edwardsville","OH","","","1","1155637138","Ohio","1155637138","Ohio","OH","34","1155668138","SIU Edwardsville","IL","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215122132&teamId={TEAM_ID}"
"165","standalone_dual","6217872132","","6217872132","","standalone_dual","2022-02-12","2022-02-12","Arizona State vs Missouri","AZ","","","2","1155612138","Missouri","1155509138","Arizona State","AZ","14","1155612138","Missouri","MO","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217872132&teamId={TEAM_ID}"
"166","standalone_dual","6502910132","","6502910132","","standalone_dual","2022-02-12","2022-02-12","East Stroudsburg vs Millersville","PA","","","2","1155606138","Millersville","1155557138","East Stroudsburg","PA","13","1155606138","Millersville","PA","31","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6502910132&teamId={TEAM_ID}"
"167","standalone_dual","6215190132","","6215190132","","standalone_dual","2022-02-12","2022-02-12","Lake Erie vs Seton Hill","OH","","","1","1155586138","Lake Erie","1155586138","Lake Erie","OH","24","1155663138","Seton Hill","PA","20","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215190132&teamId={TEAM_ID}"
"168","standalone_dual","6215226132","","6215226132","","standalone_dual","2022-02-12","2022-02-12","Augustana (SD) vs Wisconsin-Parkside","SD","","","1","1155514138","Augustana (SD)","1155514138","Augustana (SD)","SD","21","1155709138","Wisconsin-Parkside","WI","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215226132&teamId={TEAM_ID}"
"169","standalone_dual","6217255132","","6217255132","","standalone_dual","2022-02-12","2022-02-12","Duke vs Virginia","NC","","","2","1155689138","Virginia","1155556138","Duke","NC","9","1155689138","Virginia","VA","30","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217255132&teamId={TEAM_ID}"
"170","standalone_dual","6215367132","","6215367132","","standalone_dual","2022-02-12","2022-02-12","Belmont Abbey vs Lander ","NC","","","2","1155492138","Lander ","1155516138","Belmont Abbey","NC","13","1155492138","Lander ","SC","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215367132&teamId={TEAM_ID}"
"171","standalone_dual","6215821132","","6215821132","","standalone_dual","2022-02-12","2022-02-12","Lehigh vs Bucknell","PA","","","1","1155588138","Lehigh","1155588138","Lehigh","PA","21","1155522138","Bucknell","PA","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215821132&teamId={TEAM_ID}"
